period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-06-02 18:00:00,NY,New York,WAT,Hydro,3192,megawatthours
2024-06-02 17:00:00,NY,New York,WAT,Hydro,3136,megawatthours
2024-06-02 16:00:00,NY,New York,WAT,Hydro,3101,megawatthours
2024-06-02 15:00:00,NY,New York,WAT,Hydro,3037,megawatthours
2024-06-02 14:00:00,NY,New York,WAT,Hydro,2840,megawatthours
2024-06-02 13:00:00,NY,New York,WAT,Hydro,2720,megawatthours
2024-06-02 12:00:00,NY,New York,WAT,Hydro,2556,megawatthours
2024-06-02 11:00:00,NY,New York,WAT,Hydro,2328,megawatthours
2024-06-02 10:00:00,NY,New York,WAT,Hydro,2256,megawatthours
2024-06-02 09:00:00,NY,New York,WAT,Hydro,2256,megawatthours
2024-06-02 08:00:00,NY,New York,WAT,Hydro,2239,megawatthours
2024-06-02 07:00:00,NY,New York,WAT,Hydro,2250,megawatthours
2024-06-02 06:00:00,NY,New York,WAT,Hydro,2328,megawatthours
2024-06-02 05:00:00,NY,New York,WAT,Hydro,2496,megawatthours
2024-06-02 04:00:00,NY,New York,WAT,Hydro,3139,megawatthours
2024-06-02 03:00:00,NY,New York,WAT,Hydro,3243,megawatthours
2024-06-02 02:00:00,NY,New York,WAT,Hydro,3357,megawatthours
2024-06-02 01:00:00,NY,New York,WAT,Hydro,3474,megawatthours
2024-06-02 00:00:00,NY,New York,WAT,Hydro,3379,megawatthours
2024-06-01 23:00:00,NY,New York,WAT,Hydro,3441,megawatthours
2024-06-01 22:00:00,NY,New York,WAT,Hydro,3353,megawatthours
2024-06-01 21:00:00,NY,New York,WAT,Hydro,3235,megawatthours
2024-06-01 20:00:00,NY,New York,WAT,Hydro,3241,megawatthours
2024-06-01 19:00:00,NY,New York,WAT,Hydro,2998,megawatthours
2024-06-01 18:00:00,NY,New York,WAT,Hydro,2981,megawatthours
2024-06-01 17:00:00,NY,New York,WAT,Hydro,3191,megawatthours
2024-06-01 16:00:00,NY,New York,WAT,Hydro,3043,megawatthours
2024-06-01 15:00:00,NY,New York,WAT,Hydro,2905,megawatthours
2024-06-01 14:00:00,NY,New York,WAT,Hydro,2799,megawatthours
2024-06-01 13:00:00,NY,New York,WAT,Hydro,2829,megawatthours
2024-06-01 12:00:00,NY,New York,WAT,Hydro,2675,megawatthours
2024-06-01 11:00:00,NY,New York,WAT,Hydro,2459,megawatthours
2024-06-01 10:00:00,NY,New York,WAT,Hydro,2301,megawatthours
2024-06-01 09:00:00,NY,New York,WAT,Hydro,2201,megawatthours
2024-06-01 08:00:00,NY,New York,WAT,Hydro,2026,megawatthours
2024-06-01 07:00:00,NY,New York,WAT,Hydro,2182,megawatthours
2024-06-01 06:00:00,NY,New York,WAT,Hydro,2305,megawatthours
2024-06-01 05:00:00,NY,New York,WAT,Hydro,2344,megawatthours
2024-06-01 04:00:00,NY,New York,WAT,Hydro,2993,megawatthours
2024-06-01 03:00:00,NY,New York,WAT,Hydro,3288,megawatthours
2024-06-01 02:00:00,NY,New York,WAT,Hydro,3520,megawatthours
2024-06-01 01:00:00,NY,New York,WAT,Hydro,3714,megawatthours
2024-06-01 00:00:00,NY,New York,WAT,Hydro,3788,megawatthours
2024-05-31 23:00:00,NY,New York,WAT,Hydro,3638,megawatthours
2024-05-31 22:00:00,NY,New York,WAT,Hydro,3477,megawatthours
2024-05-31 21:00:00,NY,New York,WAT,Hydro,3191,megawatthours
2024-05-31 20:00:00,NY,New York,WAT,Hydro,3252,megawatthours
2024-05-31 19:00:00,NY,New York,WAT,Hydro,3134,megawatthours
2024-05-31 18:00:00,NY,New York,WAT,Hydro,3119,megawatthours
2024-05-31 17:00:00,NY,New York,WAT,Hydro,3102,megawatthours
2024-05-31 16:00:00,NY,New York,WAT,Hydro,2965,megawatthours
2024-05-31 15:00:00,NY,New York,WAT,Hydro,2852,megawatthours
2024-05-31 14:00:00,NY,New York,WAT,Hydro,2994,megawatthours
2024-05-31 13:00:00,NY,New York,WAT,Hydro,3003,megawatthours
2024-05-31 12:00:00,NY,New York,WAT,Hydro,3109,megawatthours
2024-05-31 11:00:00,NY,New York,WAT,Hydro,2652,megawatthours
2024-05-31 10:00:00,NY,New York,WAT,Hydro,2302,megawatthours
2024-05-31 09:00:00,NY,New York,WAT,Hydro,2321,megawatthours
2024-05-31 08:00:00,NY,New York,WAT,Hydro,2303,megawatthours
2024-05-31 07:00:00,NY,New York,WAT,Hydro,2302,megawatthours
2024-05-31 06:00:00,NY,New York,WAT,Hydro,2314,megawatthours
2024-05-31 05:00:00,NY,New York,WAT,Hydro,2419,megawatthours
2024-05-31 04:00:00,NY,New York,WAT,Hydro,3050,megawatthours
2024-05-31 03:00:00,NY,New York,WAT,Hydro,3262,megawatthours
2024-05-31 02:00:00,NY,New York,WAT,Hydro,3518,megawatthours
2024-05-31 01:00:00,NY,New York,WAT,Hydro,3609,megawatthours
2024-05-31 00:00:00,NY,New York,WAT,Hydro,3670,megawatthours
2024-05-30 23:00:00,NY,New York,WAT,Hydro,3547,megawatthours
2024-05-30 22:00:00,NY,New York,WAT,Hydro,3465,megawatthours
2024-05-30 21:00:00,NY,New York,WAT,Hydro,3222,megawatthours
2024-05-30 20:00:00,NY,New York,WAT,Hydro,3106,megawatthours
2024-05-30 19:00:00,NY,New York,WAT,Hydro,3167,megawatthours
2024-05-30 18:00:00,NY,New York,WAT,Hydro,3215,megawatthours
2024-05-30 17:00:00,NY,New York,WAT,Hydro,3179,megawatthours
2024-05-30 16:00:00,NY,New York,WAT,Hydro,3168,megawatthours
2024-05-30 15:00:00,NY,New York,WAT,Hydro,2930,megawatthours
2024-05-30 14:00:00,NY,New York,WAT,Hydro,2892,megawatthours
2024-05-30 13:00:00,NY,New York,WAT,Hydro,2980,megawatthours
2024-05-30 12:00:00,NY,New York,WAT,Hydro,3020,megawatthours
2024-05-30 11:00:00,NY,New York,WAT,Hydro,2627,megawatthours
2024-05-30 10:00:00,NY,New York,WAT,Hydro,2246,megawatthours
2024-05-30 09:00:00,NY,New York,WAT,Hydro,2168,megawatthours
2024-05-30 08:00:00,NY,New York,WAT,Hydro,2099,megawatthours
2024-05-30 07:00:00,NY,New York,WAT,Hydro,2192,megawatthours
2024-05-30 06:00:00,NY,New York,WAT,Hydro,2219,megawatthours
2024-05-30 05:00:00,NY,New York,WAT,Hydro,2256,megawatthours
2024-05-30 04:00:00,NY,New York,WAT,Hydro,2646,megawatthours
2024-05-30 03:00:00,NY,New York,WAT,Hydro,2946,megawatthours
2024-05-30 02:00:00,NY,New York,WAT,Hydro,3259,megawatthours
2024-05-30 01:00:00,NY,New York,WAT,Hydro,3449,megawatthours
2024-05-30 00:00:00,NY,New York,WAT,Hydro,3655,megawatthours
2024-05-29 23:00:00,NY,New York,WAT,Hydro,3458,megawatthours
2024-05-29 22:00:00,NY,New York,WAT,Hydro,3565,megawatthours
2024-05-29 21:00:00,NY,New York,WAT,Hydro,3581,megawatthours
2024-05-29 20:00:00,NY,New York,WAT,Hydro,3275,megawatthours
2024-05-29 19:00:00,NY,New York,WAT,Hydro,3064,megawatthours
2024-05-29 18:00:00,NY,New York,WAT,Hydro,3075,megawatthours
2024-05-29 17:00:00,NY,New York,WAT,Hydro,3259,megawatthours
2024-05-29 16:00:00,NY,New York,WAT,Hydro,3146,megawatthours
2024-05-29 15:00:00,NY,New York,WAT,Hydro,3102,megawatthours
2024-05-29 14:00:00,NY,New York,WAT,Hydro,3272,megawatthours
2024-05-29 13:00:00,NY,New York,WAT,Hydro,3316,megawatthours
2024-05-29 12:00:00,NY,New York,WAT,Hydro,3156,megawatthours
2024-05-29 11:00:00,NY,New York,WAT,Hydro,2764,megawatthours
2024-05-29 10:00:00,NY,New York,WAT,Hydro,2716,megawatthours
2024-05-29 09:00:00,NY,New York,WAT,Hydro,2666,megawatthours
2024-05-29 08:00:00,NY,New York,WAT,Hydro,2605,megawatthours
2024-05-29 07:00:00,NY,New York,WAT,Hydro,2598,megawatthours
2024-05-29 06:00:00,NY,New York,WAT,Hydro,2537,megawatthours
2024-05-29 05:00:00,NY,New York,WAT,Hydro,2629,megawatthours
2024-05-29 04:00:00,NY,New York,WAT,Hydro,2721,megawatthours
2024-05-29 03:00:00,NY,New York,WAT,Hydro,3074,megawatthours
2024-05-29 02:00:00,NY,New York,WAT,Hydro,3276,megawatthours
2024-05-29 01:00:00,NY,New York,WAT,Hydro,3439,megawatthours
2024-05-29 00:00:00,NY,New York,WAT,Hydro,3487,megawatthours
2024-05-28 23:00:00,NY,New York,WAT,Hydro,3609,megawatthours
2024-05-28 22:00:00,NY,New York,WAT,Hydro,3562,megawatthours
2024-05-28 21:00:00,NY,New York,WAT,Hydro,3661,megawatthours
2024-05-28 20:00:00,NY,New York,WAT,Hydro,3390,megawatthours
2024-05-28 19:00:00,NY,New York,WAT,Hydro,3261,megawatthours
2024-05-28 18:00:00,NY,New York,WAT,Hydro,3226,megawatthours
2024-05-28 17:00:00,NY,New York,WAT,Hydro,3024,megawatthours
2024-05-28 16:00:00,NY,New York,WAT,Hydro,3145,megawatthours
2024-05-28 15:00:00,NY,New York,WAT,Hydro,3126,megawatthours
2024-05-28 14:00:00,NY,New York,WAT,Hydro,2992,megawatthours
2024-05-28 13:00:00,NY,New York,WAT,Hydro,2900,megawatthours
2024-05-28 12:00:00,NY,New York,WAT,Hydro,2853,megawatthours
2024-05-28 11:00:00,NY,New York,WAT,Hydro,2753,megawatthours
2024-05-28 10:00:00,NY,New York,WAT,Hydro,2599,megawatthours
2024-05-28 09:00:00,NY,New York,WAT,Hydro,2515,megawatthours
2024-05-28 08:00:00,NY,New York,WAT,Hydro,2555,megawatthours
2024-05-28 07:00:00,NY,New York,WAT,Hydro,2544,megawatthours
2024-05-28 06:00:00,NY,New York,WAT,Hydro,2529,megawatthours
2024-05-28 05:00:00,NY,New York,WAT,Hydro,2451,megawatthours
2024-05-28 04:00:00,NY,New York,WAT,Hydro,1964,megawatthours
2024-05-28 03:00:00,NY,New York,WAT,Hydro,2552,megawatthours
2024-05-28 02:00:00,NY,New York,WAT,Hydro,3145,megawatthours
2024-05-28 01:00:00,NY,New York,WAT,Hydro,3362,megawatthours
2024-05-28 00:00:00,NY,New York,WAT,Hydro,3612,megawatthours
2024-05-27 23:00:00,NY,New York,WAT,Hydro,3492,megawatthours
2024-05-27 22:00:00,NY,New York,WAT,Hydro,3556,megawatthours
2024-05-27 21:00:00,NY,New York,WAT,Hydro,3214,megawatthours
2024-05-27 20:00:00,NY,New York,WAT,Hydro,3004,megawatthours
2024-05-27 19:00:00,NY,New York,WAT,Hydro,3088,megawatthours
2024-05-27 18:00:00,NY,New York,WAT,Hydro,3005,megawatthours
2024-05-27 17:00:00,NY,New York,WAT,Hydro,3258,megawatthours
2024-05-27 16:00:00,NY,New York,WAT,Hydro,3098,megawatthours
2024-05-27 15:00:00,NY,New York,WAT,Hydro,2458,megawatthours
2024-05-27 14:00:00,NY,New York,WAT,Hydro,2519,megawatthours
2024-05-27 13:00:00,NY,New York,WAT,Hydro,2688,megawatthours
2024-05-27 12:00:00,NY,New York,WAT,Hydro,2554,megawatthours
2024-05-27 11:00:00,NY,New York,WAT,Hydro,2158,megawatthours
2024-05-27 10:00:00,NY,New York,WAT,Hydro,1984,megawatthours
2024-05-27 09:00:00,NY,New York,WAT,Hydro,1951,megawatthours
2024-05-27 08:00:00,NY,New York,WAT,Hydro,1926,megawatthours
2024-05-27 07:00:00,NY,New York,WAT,Hydro,1923,megawatthours
2024-05-27 06:00:00,NY,New York,WAT,Hydro,2005,megawatthours
2024-05-27 05:00:00,NY,New York,WAT,Hydro,2032,megawatthours
2024-05-27 04:00:00,NY,New York,WAT,Hydro,2219,megawatthours
2024-05-27 03:00:00,NY,New York,WAT,Hydro,2632,megawatthours
2024-05-27 02:00:00,NY,New York,WAT,Hydro,3234,megawatthours
2024-05-27 01:00:00,NY,New York,WAT,Hydro,3229,megawatthours
2024-05-27 00:00:00,NY,New York,WAT,Hydro,3269,megawatthours
2024-05-26 23:00:00,NY,New York,WAT,Hydro,3361,megawatthours
2024-05-26 22:00:00,NY,New York,WAT,Hydro,3426,megawatthours
2024-05-26 21:00:00,NY,New York,WAT,Hydro,3300,megawatthours
2024-05-26 20:00:00,NY,New York,WAT,Hydro,3127,megawatthours
2024-05-26 19:00:00,NY,New York,WAT,Hydro,3140,megawatthours
2024-05-26 18:00:00,NY,New York,WAT,Hydro,3066,megawatthours
2024-05-26 17:00:00,NY,New York,WAT,Hydro,2934,megawatthours
2024-05-26 16:00:00,NY,New York,WAT,Hydro,2737,megawatthours
2024-05-26 15:00:00,NY,New York,WAT,Hydro,2719,megawatthours
2024-05-26 14:00:00,NY,New York,WAT,Hydro,2627,megawatthours
2024-05-26 13:00:00,NY,New York,WAT,Hydro,2537,megawatthours
2024-05-26 12:00:00,NY,New York,WAT,Hydro,2482,megawatthours
2024-05-26 11:00:00,NY,New York,WAT,Hydro,2113,megawatthours
2024-05-26 10:00:00,NY,New York,WAT,Hydro,1993,megawatthours
2024-05-26 09:00:00,NY,New York,WAT,Hydro,1979,megawatthours
2024-05-26 08:00:00,NY,New York,WAT,Hydro,2040,megawatthours
2024-05-26 07:00:00,NY,New York,WAT,Hydro,2011,megawatthours
2024-05-26 06:00:00,NY,New York,WAT,Hydro,2012,megawatthours
2024-05-26 05:00:00,NY,New York,WAT,Hydro,2105,megawatthours
2024-05-26 04:00:00,NY,New York,WAT,Hydro,2291,megawatthours
2024-05-26 03:00:00,NY,New York,WAT,Hydro,2710,megawatthours
2024-05-26 02:00:00,NY,New York,WAT,Hydro,3200,megawatthours
2024-05-26 01:00:00,NY,New York,WAT,Hydro,3369,megawatthours
2024-05-26 00:00:00,NY,New York,WAT,Hydro,3428,megawatthours
2024-05-25 23:00:00,NY,New York,WAT,Hydro,3489,megawatthours
2024-05-25 22:00:00,NY,New York,WAT,Hydro,3473,megawatthours
2024-05-25 21:00:00,NY,New York,WAT,Hydro,3314,megawatthours
2024-05-25 20:00:00,NY,New York,WAT,Hydro,3321,megawatthours
2024-05-25 19:00:00,NY,New York,WAT,Hydro,3138,megawatthours
2024-05-25 18:00:00,NY,New York,WAT,Hydro,3138,megawatthours
2024-05-25 17:00:00,NY,New York,WAT,Hydro,2997,megawatthours
2024-05-25 16:00:00,NY,New York,WAT,Hydro,2879,megawatthours
2024-05-25 15:00:00,NY,New York,WAT,Hydro,2866,megawatthours
2024-05-25 14:00:00,NY,New York,WAT,Hydro,2767,megawatthours
2024-05-25 13:00:00,NY,New York,WAT,Hydro,2701,megawatthours
2024-05-25 12:00:00,NY,New York,WAT,Hydro,2554,megawatthours
2024-05-25 11:00:00,NY,New York,WAT,Hydro,2120,megawatthours
2024-05-25 10:00:00,NY,New York,WAT,Hydro,2017,megawatthours
2024-05-25 09:00:00,NY,New York,WAT,Hydro,2135,megawatthours
2024-05-25 08:00:00,NY,New York,WAT,Hydro,2023,megawatthours
2024-05-25 07:00:00,NY,New York,WAT,Hydro,2112,megawatthours
2024-05-25 06:00:00,NY,New York,WAT,Hydro,2290,megawatthours
2024-05-25 05:00:00,NY,New York,WAT,Hydro,2552,megawatthours
2024-05-25 04:00:00,NY,New York,WAT,Hydro,2258,megawatthours
2024-05-25 03:00:00,NY,New York,WAT,Hydro,2802,megawatthours
2024-05-25 02:00:00,NY,New York,WAT,Hydro,3220,megawatthours
2024-05-25 01:00:00,NY,New York,WAT,Hydro,3445,megawatthours
2024-05-25 00:00:00,NY,New York,WAT,Hydro,3821,megawatthours
2024-05-24 23:00:00,NY,New York,WAT,Hydro,3782,megawatthours
2024-05-24 22:00:00,NY,New York,WAT,Hydro,3602,megawatthours
2024-05-24 21:00:00,NY,New York,WAT,Hydro,3384,megawatthours
2024-05-24 20:00:00,NY,New York,WAT,Hydro,3220,megawatthours
2024-05-24 19:00:00,NY,New York,WAT,Hydro,3198,megawatthours
2024-05-24 18:00:00,NY,New York,WAT,Hydro,3138,megawatthours
2024-05-24 17:00:00,NY,New York,WAT,Hydro,3102,megawatthours
2024-05-24 16:00:00,NY,New York,WAT,Hydro,3112,megawatthours
2024-05-24 15:00:00,NY,New York,WAT,Hydro,3050,megawatthours
2024-05-24 14:00:00,NY,New York,WAT,Hydro,2893,megawatthours
2024-05-24 13:00:00,NY,New York,WAT,Hydro,2867,megawatthours
2024-05-24 12:00:00,NY,New York,WAT,Hydro,2940,megawatthours
2024-05-24 11:00:00,NY,New York,WAT,Hydro,2333,megawatthours
2024-05-24 10:00:00,NY,New York,WAT,Hydro,2375,megawatthours
2024-05-24 09:00:00,NY,New York,WAT,Hydro,2292,megawatthours
2024-05-24 08:00:00,NY,New York,WAT,Hydro,2207,megawatthours
2024-05-24 07:00:00,NY,New York,WAT,Hydro,2236,megawatthours
2024-05-24 06:00:00,NY,New York,WAT,Hydro,2443,megawatthours
2024-05-24 05:00:00,NY,New York,WAT,Hydro,2502,megawatthours
2024-05-24 04:00:00,NY,New York,WAT,Hydro,2617,megawatthours
2024-05-24 03:00:00,NY,New York,WAT,Hydro,3047,megawatthours
2024-05-24 02:00:00,NY,New York,WAT,Hydro,3179,megawatthours
2024-05-24 01:00:00,NY,New York,WAT,Hydro,3204,megawatthours
2024-05-24 00:00:00,NY,New York,WAT,Hydro,3275,megawatthours
2024-05-23 23:00:00,NY,New York,WAT,Hydro,3024,megawatthours
2024-05-23 22:00:00,NY,New York,WAT,Hydro,3195,megawatthours
2024-05-23 21:00:00,NY,New York,WAT,Hydro,2856,megawatthours
2024-05-23 20:00:00,NY,New York,WAT,Hydro,2934,megawatthours
2024-05-23 19:00:00,NY,New York,WAT,Hydro,2878,megawatthours
2024-05-23 18:00:00,NY,New York,WAT,Hydro,2782,megawatthours
2024-05-23 17:00:00,NY,New York,WAT,Hydro,2921,megawatthours
2024-05-23 16:00:00,NY,New York,WAT,Hydro,3070,megawatthours
2024-05-23 15:00:00,NY,New York,WAT,Hydro,3006,megawatthours
2024-05-23 14:00:00,NY,New York,WAT,Hydro,2844,megawatthours
2024-05-23 13:00:00,NY,New York,WAT,Hydro,2824,megawatthours
2024-05-23 12:00:00,NY,New York,WAT,Hydro,2821,megawatthours
2024-05-23 11:00:00,NY,New York,WAT,Hydro,2465,megawatthours
2024-05-23 10:00:00,NY,New York,WAT,Hydro,2430,megawatthours
2024-05-23 09:00:00,NY,New York,WAT,Hydro,2258,megawatthours
2024-05-23 08:00:00,NY,New York,WAT,Hydro,2253,megawatthours
2024-05-23 07:00:00,NY,New York,WAT,Hydro,2290,megawatthours
2024-05-23 06:00:00,NY,New York,WAT,Hydro,2302,megawatthours
2024-05-23 05:00:00,NY,New York,WAT,Hydro,2421,megawatthours
2024-05-23 04:00:00,NY,New York,WAT,Hydro,1858,megawatthours
2024-05-23 03:00:00,NY,New York,WAT,Hydro,2107,megawatthours
2024-05-23 02:00:00,NY,New York,WAT,Hydro,2448,megawatthours
2024-05-23 01:00:00,NY,New York,WAT,Hydro,2770,megawatthours
2024-05-23 00:00:00,NY,New York,WAT,Hydro,2857,megawatthours
2024-05-22 23:00:00,NY,New York,WAT,Hydro,3154,megawatthours
2024-05-22 22:00:00,NY,New York,WAT,Hydro,2913,megawatthours
2024-05-22 21:00:00,NY,New York,WAT,Hydro,2620,megawatthours
2024-05-22 20:00:00,NY,New York,WAT,Hydro,2447,megawatthours
2024-05-22 19:00:00,NY,New York,WAT,Hydro,2359,megawatthours
2024-05-22 18:00:00,NY,New York,WAT,Hydro,2271,megawatthours
2024-05-22 17:00:00,NY,New York,WAT,Hydro,2030,megawatthours
2024-05-22 16:00:00,NY,New York,WAT,Hydro,2028,megawatthours
2024-05-22 15:00:00,NY,New York,WAT,Hydro,2058,megawatthours
2024-05-22 14:00:00,NY,New York,WAT,Hydro,2063,megawatthours
2024-05-22 13:00:00,NY,New York,WAT,Hydro,1989,megawatthours
2024-05-22 12:00:00,NY,New York,WAT,Hydro,2126,megawatthours
2024-05-22 11:00:00,NY,New York,WAT,Hydro,2043,megawatthours
2024-05-22 10:00:00,NY,New York,WAT,Hydro,1700,megawatthours
2024-05-22 09:00:00,NY,New York,WAT,Hydro,1636,megawatthours
2024-05-22 08:00:00,NY,New York,WAT,Hydro,1636,megawatthours
2024-05-22 07:00:00,NY,New York,WAT,Hydro,1605,megawatthours
2024-05-22 06:00:00,NY,New York,WAT,Hydro,1602,megawatthours
2024-05-22 05:00:00,NY,New York,WAT,Hydro,1775,megawatthours
2024-05-22 04:00:00,NY,New York,WAT,Hydro,2759,megawatthours
2024-05-22 03:00:00,NY,New York,WAT,Hydro,3269,megawatthours
2024-05-22 02:00:00,NY,New York,WAT,Hydro,3800,megawatthours
2024-05-22 01:00:00,NY,New York,WAT,Hydro,4353,megawatthours
2024-05-22 00:00:00,NY,New York,WAT,Hydro,4489,megawatthours
2024-05-21 23:00:00,NY,New York,WAT,Hydro,4302,megawatthours
2024-05-21 22:00:00,NY,New York,WAT,Hydro,4286,megawatthours
2024-05-21 21:00:00,NY,New York,WAT,Hydro,4038,megawatthours
2024-05-21 20:00:00,NY,New York,WAT,Hydro,3855,megawatthours
2024-05-21 19:00:00,NY,New York,WAT,Hydro,3441,megawatthours
2024-05-21 18:00:00,NY,New York,WAT,Hydro,3412,megawatthours
2024-05-21 17:00:00,NY,New York,WAT,Hydro,2987,megawatthours
2024-05-21 16:00:00,NY,New York,WAT,Hydro,2966,megawatthours
2024-05-21 15:00:00,NY,New York,WAT,Hydro,2942,megawatthours
2024-05-21 14:00:00,NY,New York,WAT,Hydro,2962,megawatthours
2024-05-21 13:00:00,NY,New York,WAT,Hydro,3161,megawatthours
2024-05-21 12:00:00,NY,New York,WAT,Hydro,3059,megawatthours
2024-05-21 11:00:00,NY,New York,WAT,Hydro,2774,megawatthours
2024-05-21 10:00:00,NY,New York,WAT,Hydro,2389,megawatthours
2024-05-21 09:00:00,NY,New York,WAT,Hydro,2254,megawatthours
2024-05-21 08:00:00,NY,New York,WAT,Hydro,2148,megawatthours
2024-05-21 07:00:00,NY,New York,WAT,Hydro,2205,megawatthours
2024-05-21 06:00:00,NY,New York,WAT,Hydro,2347,megawatthours
2024-05-21 05:00:00,NY,New York,WAT,Hydro,2448,megawatthours
2024-05-21 04:00:00,NY,New York,WAT,Hydro,2903,megawatthours
2024-05-21 03:00:00,NY,New York,WAT,Hydro,3356,megawatthours
2024-05-21 02:00:00,NY,New York,WAT,Hydro,3622,megawatthours
2024-05-21 01:00:00,NY,New York,WAT,Hydro,3893,megawatthours
2024-05-21 00:00:00,NY,New York,WAT,Hydro,3998,megawatthours
2024-05-20 23:00:00,NY,New York,WAT,Hydro,3754,megawatthours
2024-05-20 22:00:00,NY,New York,WAT,Hydro,3684,megawatthours
2024-05-20 21:00:00,NY,New York,WAT,Hydro,3499,megawatthours
2024-05-20 20:00:00,NY,New York,WAT,Hydro,3430,megawatthours
2024-05-20 19:00:00,NY,New York,WAT,Hydro,3210,megawatthours
2024-05-20 18:00:00,NY,New York,WAT,Hydro,3090,megawatthours
2024-05-20 17:00:00,NY,New York,WAT,Hydro,3075,megawatthours
2024-05-20 16:00:00,NY,New York,WAT,Hydro,3114,megawatthours
2024-05-20 15:00:00,NY,New York,WAT,Hydro,3042,megawatthours
2024-05-20 14:00:00,NY,New York,WAT,Hydro,3107,megawatthours
2024-05-20 13:00:00,NY,New York,WAT,Hydro,3165,megawatthours
2024-05-20 12:00:00,NY,New York,WAT,Hydro,2898,megawatthours
2024-05-20 11:00:00,NY,New York,WAT,Hydro,2696,megawatthours
2024-05-20 10:00:00,NY,New York,WAT,Hydro,2463,megawatthours
2024-05-20 09:00:00,NY,New York,WAT,Hydro,2380,megawatthours
2024-05-20 08:00:00,NY,New York,WAT,Hydro,2328,megawatthours
2024-05-20 07:00:00,NY,New York,WAT,Hydro,2928,megawatthours
2024-05-20 06:00:00,NY,New York,WAT,Hydro,3069,megawatthours
2024-05-20 05:00:00,NY,New York,WAT,Hydro,2951,megawatthours
2024-05-20 04:00:00,NY,New York,WAT,Hydro,3002,megawatthours
2024-05-20 03:00:00,NY,New York,WAT,Hydro,3075,megawatthours
2024-05-20 02:00:00,NY,New York,WAT,Hydro,3357,megawatthours
2024-05-20 01:00:00,NY,New York,WAT,Hydro,3515,megawatthours
2024-05-20 00:00:00,NY,New York,WAT,Hydro,3571,megawatthours
2024-05-19 23:00:00,NY,New York,WAT,Hydro,3372,megawatthours
2024-05-19 22:00:00,NY,New York,WAT,Hydro,3332,megawatthours
2024-05-19 21:00:00,NY,New York,WAT,Hydro,3229,megawatthours
2024-05-19 20:00:00,NY,New York,WAT,Hydro,3253,megawatthours
2024-05-19 19:00:00,NY,New York,WAT,Hydro,3169,megawatthours
2024-05-19 18:00:00,NY,New York,WAT,Hydro,3096,megawatthours
2024-05-19 17:00:00,NY,New York,WAT,Hydro,3009,megawatthours
2024-05-19 16:00:00,NY,New York,WAT,Hydro,2993,megawatthours
2024-05-19 15:00:00,NY,New York,WAT,Hydro,2919,megawatthours
2024-05-19 14:00:00,NY,New York,WAT,Hydro,2917,megawatthours
2024-05-19 13:00:00,NY,New York,WAT,Hydro,2981,megawatthours
2024-05-19 12:00:00,NY,New York,WAT,Hydro,2808,megawatthours
2024-05-19 11:00:00,NY,New York,WAT,Hydro,2609,megawatthours
2024-05-19 10:00:00,NY,New York,WAT,Hydro,2508,megawatthours
2024-05-19 09:00:00,NY,New York,WAT,Hydro,2191,megawatthours
2024-05-19 08:00:00,NY,New York,WAT,Hydro,2105,megawatthours
2024-05-19 07:00:00,NY,New York,WAT,Hydro,2184,megawatthours
2024-05-19 06:00:00,NY,New York,WAT,Hydro,2224,megawatthours
2024-05-19 05:00:00,NY,New York,WAT,Hydro,2164,megawatthours
2024-05-19 04:00:00,NY,New York,WAT,Hydro,2460,megawatthours
2024-05-19 03:00:00,NY,New York,WAT,Hydro,2850,megawatthours
2024-05-19 02:00:00,NY,New York,WAT,Hydro,3239,megawatthours
2024-05-19 01:00:00,NY,New York,WAT,Hydro,3427,megawatthours
2024-05-19 00:00:00,NY,New York,WAT,Hydro,3308,megawatthours
2024-05-18 23:00:00,NY,New York,WAT,Hydro,3282,megawatthours
2024-05-18 22:00:00,NY,New York,WAT,Hydro,3298,megawatthours
2024-05-18 21:00:00,NY,New York,WAT,Hydro,3374,megawatthours
2024-05-18 20:00:00,NY,New York,WAT,Hydro,3134,megawatthours
2024-05-18 19:00:00,NY,New York,WAT,Hydro,3137,megawatthours
2024-05-18 18:00:00,NY,New York,WAT,Hydro,2986,megawatthours
